date,baseline|0,baseline|1,baseline|2,baseline|3,baseline|4,baseline|5,baseline|6,baseline|7,baseline|8,baseline|9,baseline|10,baseline|11,baseline|12,baseline|13,baseline|14,baseline|15,baseline|16,baseline|17,baseline|18,baseline|19,baseline|20,baseline|21,baseline|22,baseline|23
2017-03-11,540.3079377847587,853.7112929566188,538.5714353478169,572.544020486759,634.7539857129658,503.6633052582109,418.45894995003175,656.7524346078714,379.3322748116617,557.2538234078988,400.31824869343814,569.0807058918982,917.4196225359453,449.07919036083985,607.271705407186,764.1170680723897,752.7389780940345,560.1578500225489,368.108700682088,695.6332369900119,391.42864613999717,454.45060255789076,478.7116378297628,576.5932580068956
2017-03-12,602.5465307136834,470.9935624344385,373.40382589286514,580.3404675928583,609.5828272388865,434.246681960001,742.8474979945137,822.2798797989958,373.40382589287805,373.40382589286486,561.8174664334406,662.6838499099048,407.76449701322105,709.9636826447854,509.6819408406112,565.23303059512,350.9907460062114,601.2758714861527,584.7873215201788,472.64569145601234,378.1553403344481,372.23141507686404,472.32487107366285,553.3546073932617
2017-03-13,532.0081795800738,892.956853738447,638.9767375034611,595.1073790055049,544.5694446878429,795.430036225639,901.9323595779347,589.686192271634,496.08353788342146,600.1887434529386,653.2545760054211,835.6766589751312,947.0855493329193,914.721666291458,836.0146258827109,489.4118424424617,469.6763883448478,793.3439094570888,863.3603459871392,490.81687770841074,373.40382589284513,575.1191485444907,861.7376737863899,805.1011986511969
2017-03-14,553.1555022702646,661.7300849715635,676.6175966327129,590.1556720222213,605.7292610498755,556.2017123827018,901.932359577899,580.8062557217128,639.3458705199521,551.8940692877584,533.0840937953359,704.9068479010605,559.904509491669,750.9786825950295,850.1414650669806,750.390956616001,602.2189074736282,805.1883219265648,846.9282476029613,611.42317752348,644.9217286002167,687.7674769128018,408.0925810736823,546.7789088299427
2017-03-15,832.7386135999465,891.5555955055945,774.811468611824,617.7645843389695,762.3110078306186,539.7187922739321,481.9514607685431,573.5534676298097,733.7404289244078,671.6276436221111,737.0122675744557,892.9500928693058,860.8378389678903,857.6308707762565,777.5476514904009,746.0194880058409,687.8878457755306,1154.6287359152655,1059.6657643540393,953.216850478736,889.9701726981343,967.2974102056793,828.077987182396,866.9572249283459
2017-03-16,967.3703893921703,1031.2052256241616,957.3271439229379,804.5741183160036,650.8152997870646,797.2389894804799,755.9246410347179,378.1405436907496,598.9990624100427,775.3367385429183,760.9311299979414,883.1935815968104,833.6469402228591,779.331563044081,978.9115757374001,966.6508472829232,830.6746781048427,509.88847893139007,726.4225861568933,676.203800678282,373.40382589287077,799.0004350890358,594.8095943950198,553.1443132785429
2017-03-17,690.3595610613496,818.7907813215361,629.1347000837529,621.3697892477653,544.3233089574949,698.4763196605549,675.7549231988314,373.79908482640747,523.2453724087795,588.2594251045338,671.8598002125544,854.4176994243567,891.7640743178182,963.8739010912534,879.9806703477002,781.6692387065509,590.2193199298089,794.8494691018367,705.9389209596625,375.48803536636484,373.4038258928498,377.733905286765,518.0743548551536,525.8248940968547
2017-03-18,821.859518425006,885.4145664967223,588.7394113883214,585.6030600089853,516.7822263649124,799.1222562336809,854.6025894727301,839.8580539561352,892.0374015140144,828.2796777970611,875.8609423271585,784.4655876160708,484.1364219505781,579.6558891659994,372.4032542015788,406.27057409189734,533.5172373302619,490.99254331404165,459.94570015746336,1034.4132492646029,599.1266598712426,379.70973520186243,539.6507655911562,555.0110237990392
2017-03-19,528.1323423667385,524.0003605725586,532.5521447324782,534.2046094575434,700.1430907917929,880.1537175673509,890.9644727969699,873.4029010089732,857.1323098178937,881.2780999659192,801.6947926481346,666.8152262722392,454.9245721488523,633.7748011983198,901.9323595780303,556.3247380628123,369.9429740258609,472.0760628146495,696.8224229828659,771.5489632910062,774.0757666302216,818.6964538077863,818.6964538077721,548.1615126186257
2017-03-20,505.97977217543837,359.15585328536065,501.94223319118834,505.3275850538122,794.6825082124274,864.0773880118013,846.8325080443816,689.4606000000267,873.3884614086992,683.9761787112077,532.4155070547042,597.1448204936488,766.6122749015777,662.8730367024017,373.4038258928761,373.4038258928509,583.6427644593085,388.7362940980034,676.3888228565917,404.3710026845967,372.4032542016782,397.3859847435207,350.4224411764544,754.916851249025
2017-03-21,527.9359936060766,853.7112929566143,577.8078595112668,508.1993321534549,754.8919657816792,896.4395062310815,911.7081324711688,817.8702292865887,892.0374015140779,835.7154365286874,580.1781422216281,550.5656735540093,584.8186014474653,680.6933466413092,616.3061497321494,657.3989809885599,552.0814804366797,525.2531438378384,454.17800447063087,436.9565461498945,572.2597839228334,515.6119759881328,373.2194841132887,403.74939323795644
2017-03-22,515.2234506939561,471.9377524038649,506.1209641842199,783.1984006444487,841.2769117591744,674.3106258411283,376.98520804765093,378.0876614907216,665.9067506805469,810.5183495278839,866.7271158099245,557.8248311782446,560.4943518240542,466.63618827789537,436.1052682516399,598.8427212596637,776.5975883508985,917.4196225360921,650.176496090278,401.77990292869316,723.8408758940445,659.464629524137,404.95548063562165,588.7059531880825
2017-03-23,646.8653247361763,807.4479205295322,690.1326897761849,593.0296349881245,527.8250559840671,429.21913540074235,544.6053743513992,516.771102515296,378.48458128343765,604.7810585520583,633.3760820872012,757.2453805249081,872.41279272138,777.7745838969387,624.2745351953099,782.5466176391952,523.3234426361022,550.7852172749443,569.792707367269,514.9304674797992,505.7284706616815,377.39677031672517,496.3815751873332,384.29229674644006
2017-03-24,574.7524860071335,546.1592740207183,589.8795763553169,544.760439995806,844.1277454619507,961.407356712864,944.5605294418117,892.0374015140371,837.6073537922853,835.7280632800847,526.8087072067266,600.9075574906307,438.00236999257345,630.5863579391449,421.00051265106816,782.5787961051938,438.56586357430365,574.7025028093685,461.84370178314265,725.1180141144391,804.8922583912456,884.2710186206691,879.8644558495417,858.261450467098
2017-03-25,751.8394903475573,534.8839648096138,837.726210437005,842.7946874151343,586.4402304820125,395.66623749843035,369.0166865422966,595.3228654389873,850.9882313029318,600.1213919056116,380.30073225158935,470.8189805842924,724.6620762456837,943.1708767885568,1010.4490346210694,892.0374015134757,967.6408145450702,991.7278813689028,956.1437488462378,892.0066342237666,913.3414360896907,943.8165190275224,806.1562431296353,884.8393982310323
2017-03-26,821.816622416975,809.557394568875,885.462869000595,820.0612747082483,473.0660662739277,693.9726086224669,366.28947405530204,477.97645800222296,378.17162941173814,478.1381585329911,448.62044339742704,869.3639591666936,425.6769421764266,755.4716408123427,814.6428180012397,892.0066342238703,892.0066342239279,892.0066342240577,886.6492720552639,882.99698372184,892.0066342239096,969.3463603698506,845.0895253732645,890.9644727969819
2017-03-27,734.589046453412,628.1152444530455,835.0702945813867,841.2006030201402,672.2592810664701,396.303903127042,368.2710608739155,403.12448816077676,383.9832258869387,664.0969999619298,846.531303081899,608.0350242080923,660.0957887787745,591.751622996708,615.7121959663966,901.9323595776988,808.3472886486675,381.10334322937734,380.81024476022486,453.4807426793846,641.1010761723047,593.2468181638187,382.5625680109083,485.8161478991102
2017-03-28,500.489191813964,367.06071056650563,505.0029937746946,858.4206803581226,760.8159021382685,396.2246610202813,393.2527406599044,585.042607881637,902.1677627660516,392.91758232419386,795.8352621651347,788.5653856919138,561.5272579906117,410.83327391544447,378.12045110223465,373.4038258927907,373.40382589283445,418.80544310558287,373.40382589285997,612.5653208618335,708.9951469112249,607.3498048649546,653.9524510532033,443.2896184718825
2017-03-29,471.6721404379262,373.4038258927994,567.3030797976073,874.0947306362607,,,,,,,,,,,,,,,,,,,,
2017-04-01,728.322459569813,373.40382588639335,528.6409109473823,845.594890615048,959.0546460256751,,,,,,,,,,,,,,,,,,,909.6957155843277
2017-04-02,839.7889362129456,782.0482402592038,875.1096979578006,901.1402655221493,,,,,,,,,,,,,,,,,,,,
2017-04-03,,,,,638.8750384923553,505.67194730523977,934.5554772296423,934.5554772295957,402.6934655020299,422.3524096530608,824.5468971398636,857.4673990401798,818.6964538078281,818.6964538077672,775.3843870432933,781.2889513639823,818.6964538077791,818.6964538077872,818.6964538077854,790.6031680497308,850.9236575351352,709.9091492771332,818.6964538077489,818.6964538078755
2017-04-04,818.6964538077797,799.7428662541896,853.4936161210126,897.2647749756312,552.6817409759935,695.9356794335712,431.92551475568797,611.1057035742792,545.2293743681104,632.356095650055,532.0728416188131,840.4722923518718,824.9938086325153,857.1323098178963,857.1323098178952,857.1323098179184,878.4788309378462,852.4467433912462,755.6602414315029,818.6964538078355,818.6964538077722,816.0055397915787,816.4398421627858,818.69645380773
2017-04-05,785.7985765935903,788.8405824594713,835.9988242715558,999999.0,733.4291631310583,602.7271044068826,368.3809570858409,368.57939385725035,813.0931205316223,610.1087317725909,594.4119430593296,875.9251361911473,880.7854861702153,890.9644727969799,890.9644727969812,856.2593901457103,850.9236575352087,793.2915808013208,818.6964538077644,781.8455241634352,771.6905213249162,800.3892125399524,877.2302929553401,877.1560726303917
2017-04-06,852.5480982742465,852.8346973185028,915.9983641906822,791.2331414726611,518.6086387649714,806.2910571147897,591.0903858036551,528.4619955284334,656.5997251165919,537.9592997772486,567.5707003461607,880.5814040102726,870.3379521839638,684.409213491714,814.2733414628349,818.6964538077875,802.2647919986942,427.44894404993966,372.2314150768772,661.916763494588,667.9323571127843,658.8674789794601,832.2498418287706,792.3809305869728
2017-04-07,594.4245687148917,376.911921330302,458.36679576458414,739.2701996700179,902.5447422249803,790.5223413583542,827.9618182145056,522.7154465268052,677.6491913413497,749.521979499536,916.2776340783093,825.6374683543845,552.9833661533064,422.6144268128696,480.7876681281806,379.3322748116661,452.80547943656126,622.7971768791505,761.4038749655217,818.6964538077617,659.7652462124629,780.3906512622568,818.6964538077555,758.3419394834247
2017-04-08,,,,,901.9834531675368,747.0518445539698,384.32753959181633,377.9022087813354,418.7727455700982,825.5365538738167,754.1249513973323,892.006634223915,990.8382782394729,985.1857865007864,844.1517050781081,752.0437233440222,796.8249278330201,402.1207162851557,412.8294768560936,375.34621922528066,367.6488893745716,367.64888937455385,367.64888937459534,492.76973136742276
2017-04-09,405.96262386800163,827.2994459120605,819.2163102691081,451.185572441604,537.0538619071045,554.8913816536018,547.0590552802017,531.0997371640426,576.7830943857409,459.1733405313833,634.179686204442,738.5819084629843,369.1249584255772,603.6088224510703,850.9882313029682,850.9882313029897,850.9882313029798,574.5046843745772,367.6785930539082,475.5952459721286,850.9882313030428,693.8765971920525,377.80476534148073,374.3377533327277
2017-04-10,418.6757341095612,764.7585071929018,632.9567821705671,429.09969986151856,558.4258811634047,631.3560960125333,522.2976701981188,626.7266446725832,789.9980401886049,465.10293873998285,505.85458529685735,700.0720826982166,784.9448311928744,892.0066342239047,953.6823182845088,1117.818758620684,1066.8955489328814,1039.9035696430726,954.5745129610897,892.0374015140798,892.0374015140428,892.037401514037,819.533793557524,843.9208625753687
2017-04-11,849.2581873387994,799.2283916645863,898.3077301930763,786.40396801498,585.9741314745106,457.00504558884745,569.9954152994072,949.0443078704108,949.0443078703786,590.1936822636418,560.2921905406629,512.9116297582526,682.8101519722827,961.985104352916,900.4669571449996,910.854257571079,857.1323098179166,880.2702589241409,890.9644727969862,865.4192945128883,777.9141783710829,818.6964538077752,818.6964538077677,808.4940926463643
2017-04-12,813.3750060993221,818.6964538077789,841.1467623804136,945.7306162974684,620.288445909412,546.5357680628297,644.3869649831181,474.6215462488907,789.6483844241831,547.2856804927371,606.431281451857,905.8715595500386,862.1353792617253,890.9644727969783,865.8182387897058,734.0607288000136,597.8116538460253,765.8943712097267,818.6964538077547,818.6964538077789,621.7510009485352,381.79828703038214,584.1847768318752,818.6964538077824
2017-04-13,717.2865469232939,410.7024941547965,699.5211590000372,839.3975146586091,571.2549046275644,552.8752315792627,513.0044824145408,512.4925347407981,940.9043451719592,476.6037684514683,542.0791165019228,618.2244925411783,943.1822825805828,944.6442517920514,910.2039042304988,865.3172941221669,890.9644727969905,883.6624033120894,850.9236575351468,850.9236575351707,850.9236575351778,806.9656577730327,818.6964538077752,834.0177974435167
2017-04-14,,,,,703.5468146552926,463.70283465671656,601.6902230966725,481.02231484451653,451.74504646992455,585.8213427666877,483.01292137627007,567.5555946929519,410.1289959047104,653.5750344459982,869.1193967086293,869.1193967086691,869.1193967086347,635.9145413112475,712.1554509162162,1015.8150020303913,745.7069494224298,1117.8187586206786,899.3559143483427,797.688981438574
2017-04-15,796.5012313567125,902.5497482906253,999999.0,999999.0,584.3963024106909,539.2874142964819,714.3422155043297,361.63816745162796,361.57421325343455,814.6438572062683,609.5122316072777,949.0443078703543,453.0149249151879,567.980752894024,489.8523565172055,384.146065135906,417.0836398000486,595.7550274390592,404.5182023366808,378.0105465314891,378.0876614906553,720.0342645254667,698.2930941865501,869.1193967086364
2017-04-16,742.527025434891,1015.8150020303799,742.2751830584722,470.94275121592835,572.444691539499,603.9940889541645,594.1489339928863,577.4875649105827,358.82123564594895,917.2296681258044,555.226419745536,918.3720995487283,559.6857686150875,493.84763655225663,642.7015865118224,369.02867961123945,403.1612583023099,378.3105371583325,375.012596212958,381.06751119967277,382.8085469847124,378.0876614907145,378.08766149073836,723.1787244576311
2017-04-17,816.8553678675422,961.6287641471727,924.962842310106,675.1283670405386,492.0058941897768,546.5381442684179,537.7261783853663,383.42000174218924,464.059974546229,554.4025721423919,491.2697456347708,721.7677341698246,937.529934716777,861.63390264239,809.3062458309469,604.1344071249341,494.3173538134221,369.9429740262759,445.53606339518615,583.3640797553091,379.3322748116021,379.13499227368567,714.3291957833536,780.7040514232897
2017-04-18,675.6553453816771,481.6720357144546,776.1235182632622,836.0379320158049,453.7129460906624,607.979360567044,608.5370314854347,632.08661394527,365.9922660377861,573.9203024044243,565.6323278626221,907.8968762839672,859.4863589267053,869.5795226297407,850.9236575351797,850.9236575351885,850.9236575351711,850.9236575351943,808.1804938636716,807.4939621500059,818.6964538077747,792.8140066046934,850.9236575351782,850.9236575351995
2017-04-19,801.9825476478136,593.6307461876762,787.1993036521852,838.523359299065,432.73685468491766,636.7716672946477,499.7617460964579,504.85172142068507,518.9684306850464,668.0674793594077,512.2891782949973,885.9107203217578,852.4009275559587,796.0800803313298,713.9228830346265,461.36956000766816,793.6722307416687,505.40237382404035,373.4038258929035,407.2171845630237,393.04441585182565,372.2379105076664,380.03769984525434,373.4038258928662
2017-04-20,547.1907530821047,601.5488195169743,580.1184376488675,889.5303869857132,720.9781860485808,456.0727040223469,860.2488085054753,546.1568905723368,543.283167120008,711.2121056281908,512.4039050342614,907.3874203938043,850.8228576701538,890.9644727969844,833.9008236565942,818.6964538077805,783.2267258302994,439.55778992801356,379.33227481165665,603.5350754687591,612.710371601262,507.4241096848902,482.52098019319055,452.3042470720253
2017-04-21,793.6722307417787,709.2990836928343,631.5237182065968,869.0844185299072,576.0077663505517,636.5836668437206,500.94688701470346,478.904978350914,482.6730567296175,604.9028218568711,538.8660465239531,847.2243040384146,878.3077995288402,803.5504638881242,644.2324161656874,373.3490970682904,492.4635840574318,793.6722307419186,722.664559676669,381.6979014778557,435.1952865678185,805.9635479489915,818.6964538076203,830.4847240295837
2017-04-22,827.6218153892546,818.6964538077742,843.9959640594619,888.5611222505804,542.3680163366449,619.4024328911278,850.9882313030014,426.0043671901868,506.67355204665694,378.34614462760317,608.5115893794027,582.3536612711445,437.58883489083513,806.4452807932239,656.343472850308,959.9291945760124,892.0066342239177,892.0066342238989,900.5259930612175,747.4430761441614,654.8609447050327,419.5058914924146,419.6870897383938,847.2203491751518
2017-04-23,828.6723591385361,892.0066342239102,846.753523256721,725.5920991495593,399.091866558882,658.9280134277959,378.17953576836993,574.0758836231978,376.3637397769426,624.5315233600422,454.7820485717194,850.9882313029754,653.4451718496787,395.5768338456186,440.1829327473194,838.5544826086999,838.5544826087104,480.2847621041852,374.7522787882467,374.7522787882343,377.850171583747,786.1035826134106,629.1575889155408,750.2660307971937
2017-04-24,920.9834200209576,938.2564747695424,803.0930068899538,522.7322479278133,571.9490750413314,464.6568696263788,371.9569402813205,376.9210901609911,497.62497713612436,560.8604104172872,547.7928283045507,862.0267378758858,819.6643239151779,732.3378389232471,372.50450075313466,614.0151178141095,764.6072500554602,686.9385203131197,767.5039143473679,760.0349872304573,818.6964538077682,818.6964538077775,818.6964538077762,796.0105304139634
2017-04-25,824.8226975810823,765.386454219195,874.7666074951103,760.6146439658328,506.6094725981735,489.21714060256966,371.95694028116037,498.7498087455101,369.08074221911454,468.9366382349286,515.5026152952024,836.1443956261052,858.5665263883858,795.8217631947705,781.6153517766916,760.1218406892486,818.6964538077934,787.1655566743193,837.1900763773784,736.5709780353834,818.6964538077738,999999.0,818.6964538077808,818.6964538077775
2017-04-26,802.1055753153587,788.3432864141331,841.0789668946933,774.9677683540135,436.3771359410745,652.4933598464179,456.4018457312,558.3907436526927,486.8474523562848,623.863466705482,557.048488606456,893.3352227206592,823.3921873700868,792.8480801319562,738.6464142422823,519.5903677132327,469.73633475896463,380.70439871370115,532.177154851207,538.1404529181198,376.72400068148147,395.01846721357504,413.64216441976197,657.5685374776499
2017-04-27,367.771165922878,366.5027879839743,503.4488151948041,856.2641334480326,761.822090681297,387.44765805884265,669.9568346746562,470.76140950754433,379.7626768132192,550.186047905898,484.35986821878373,730.3585615473123,946.6352640648363,857.6601078425258,881.1546053495259,874.9251988128112,777.5806178705307,786.9079157669054,796.3989623413312,372.2314150771127,372.6940927908937,398.7256729366266,456.2918421331072,793.6722307417298
2017-04-28,496.721733997939,382.84484625935363,600.6330546802939,902.0477936205867,714.4025027422673,396.2048829000131,523.2084018012763,824.6172371485957,861.1554027674283,399.96053014950866,713.9983235292946,899.1288382526293,757.8566181081613,427.4884062797895,580.8913353912615,497.9396871501791,901.9323595778965,449.3629471172702,917.4196225359938,813.2040040793478,853.6338863964063,621.3939192985711,590.3464088327737,552.3489676306984
2017-04-29,367.1693878637519,459.08190045535963,508.1798133705669,819.9138826126248,853.1718592247303,612.2826451255273,385.96729581760417,391.3970544893514,874.7390023210753,850.9882313029835,606.0489969486795,397.16329246364126,613.5424361402028,832.2588971956644,915.592730757216,859.5740988407408,794.1775805598279,414.4293177920482,536.1159302598064,376.75103916848,881.9900606848746,487.5376140451532,368.2180649343609,434.36421665795547
2017-04-30,703.3771391334324,379.81430379234,525.8204260114312,838.7361089533763,877.6167113142268,639.2570327863358,405.813824085036,630.9369158549229,489.58798834661917,426.6128387292568,364.58891161014964,481.24192955284724,530.5889202477347,610.8429674006459,783.8951280597287,900.8749891160137,840.7879744320364,818.6964538077882,704.9917892634253,373.21948411333375,385.48442536112077,482.94403494963836,382.4592422740098,373.40382589286077
2017-05-01,373.40382589288726,377.2926935909605,604.7154789540009,879.6015964098531,722.2672584901819,427.17807187817976,829.3780953460638,366.62056474760453,367.08896992894233,566.0385814889466,610.9519692687268,908.3880249328363,833.8689274243069,670.3509994144582,808.5134834166687,451.86387406938513,427.1153843555613,574.6619677166998,596.182607179853,378.2614731351998,507.083708514378,373.40382589286656,400.6970172957775,404.6576702358613
2017-05-02,373.40382589285406,373.4038258928279,678.7458884688791,907.6281573579147,696.0026605213303,382.6882153856164,456.02364174758384,376.2551462827797,378.05663458824006,396.19196947716483,791.2884362777918,860.4484109105272,669.0373935036159,382.5410555735968,378.97881747347685,372.2314150768361,372.8006397808508,429.2154862767195,779.3344916102433,818.696453807842,670.4566286399353,581.1117515417053,373.21948411328765,426.23830649194565
2017-05-03,526.8130240550502,381.7983665986267,502.3916563859012,856.5073329227891,816.6400317192082,422.65655568063283,392.2789627674933,368.39930579060126,396.3575899771222,420.0078755547447,779.1819741696225,895.5947247857132,792.0113619805113,716.0406883265207,715.5076294349217,751.1817902616976,760.4063157150746,763.5926165944597,784.0903508461281,814.4727040376172,668.064669287535,695.9960180640182,886.0653392571197,372.3003635469384
2017-05-04,480.32111583542235,413.0610897841312,563.4486320368549,876.5987866131109,779.9674424006466,388.6377640042778,615.8744132159786,872.6332578762691,783.5550577792686,391.236504567714,663.3265405996425,876.4052437665439,867.8733390492664,889.0841196873763,878.2840714390076,850.9236575347003,874.3706989296466,890.9644727969736,876.768135573141,857.1323098178971,857.1323098178915,857.1323098178991,877.0718888127427,890.9644727969752
2017-05-05,862.3399572317189,790.96386901658,833.2485973825742,936.9164224686286,658.5940524981953,426.9499064389744,884.2198630173046,850.9882313029898,391.9061556327394,643.3714856443817,536.3632190622766,872.2031166634919,820.8181065009111,595.401108681444,380.37223562979483,789.1852773996472,818.696453807996,818.6964538077766,818.6964538077492,799.0296129445584,773.3538592304362,816.8366284277597,871.1662494801327,850.9236575351305
2017-05-06,804.9079134885094,787.0146191815384,822.5308262163412,898.8936570343635,722.2102086918784,390.6082415627391,370.52742809108213,377.0133040905111,796.026014891866,526.4137663102642,409.1663518426033,386.9129241104954,613.8690479345765,718.1787558928257,958.3041062738776,892.0066342238971,868.0408672845423,524.8969120454486,793.5709572206085,821.1588502304486,779.1551508473094,798.6945285587158,834.2385818527107,603.4596397754699
2017-05-07,702.7446045157336,927.9471087006982,826.6064609911417,733.8318753393597,516.9541147875357,399.0564240610894,488.4967593114759,499.0054694358275,447.59320367453637,612.7880642957142,526.0768259184631,364.778114203654,664.6312435759079,394.8158945448137,377.0775309888022,377.37759653448273,377.3728634171672,395.3371876200306,457.4671834166842,447.0615122022951,391.6282311596989,434.23675183860917,825.6208008022601,759.7070828341417
2017-05-08,892.0066342239058,949.7233150212227,933.3557504702368,766.1683263832481,388.0332452866814,742.324163667388,850.9882313029825,914.7471242493364,575.2329965734585,393.74715802737694,769.8652710298987,842.6661532858916,818.6964538077724,767.7918449522566,767.3138944392526,818.696453807769,818.6964538077603,818.6964538077693,818.6964538077717,818.6964538077684,818.6964538077493,812.0131793351467,817.0677526794568,818.6964538077507
2017-05-09,818.6964538077685,534.6052198479632,658.1754595800907,894.6190674235874,776.6043966146844,393.94159157827403,408.9156912041205,408.9156912046757,401.47176792754385,591.439629493781,801.7551876904229,898.4734203227953,819.9772775109882,781.2515588619307,796.5203397436051,818.6964538077658,818.6964538077871,757.7626192958963,756.7634245615419,372.23141507685114,380.23270814578433,623.9228842442468,801.3843236608749,392.2518460292597
2017-05-10,377.70391648112985,384.11434688384486,637.8073426497108,887.9085155044643,806.3083494679553,522.6382592780657,383.1427192751146,386.89389820986315,383.11445206394035,657.9022246692779,854.8759328182341,857.2254718301417,788.3826520932178,760.4642117574562,888.2873266881621,413.9110394051104,376.27381219427286,474.6232645819506,669.7158077524982,901.9323595779041,464.8250307503946,368.99268821218703,372.6623639610252,560.6745550280664
2017-05-11,373.40382589284934,539.6788559816251,512.1204479919443,726.1803541215538,860.5665024672287,694.7381792564205,380.9859227065389,391.29318846755723,368.66778972654157,392.6631371241496,741.5131614951475,899.5857814420758,829.8292787139051,818.6964538077824,818.6964538077835,800.3357561794368,1034.4132492646634,456.7576059108758,409.2450526147227,518.7662678539011,558.5806507631446,437.0775541533474,605.5902869325619,480.4772444517668
2017-05-12,692.0605288120732,474.1277741280666,673.5367009512731,896.5022387538335,828.5344526740448,739.8530093903702,378.50047637466974,392.0220374801377,394.9093227003445,658.8126953536022,783.9586056702035,905.4044602131703,884.3857535265984,889.7821074747911,850.923657535177,850.9236575351395,861.4023811213347,824.7511809074132,818.6964538078056,818.6964538077877,818.6964538077764,668.4898336041325,872.5543261265303,865.1986442644143
2017-05-13,875.7966552358043,855.0122494352528,854.8991859339317,887.0842844991237,650.3068283630104,406.66864449555766,382.4465779812791,368.2710608739417,369.0943435830288,368.8419387928304,391.2420214259062,394.3540847749529,767.8190495583463,810.8361428018434,950.7823602074301,892.0374015140665,906.1746122034024,987.5117470773292,902.347292762052,817.5623232250574,1015.8150020304126,753.0524827687146,892.0066342239148,892.0066342238863
2017-05-14,896.6470065877153,975.5608114812023,936.8511155464508,775.4069606486457,487.3029043431169,631.9480096548426,850.9882313029559,456.59102584709166,378.42574285711424,378.42574285709264,492.57620171654565,530.9411600769648,640.3637679057119,505.3960602970449,406.9449960715496,415.24301629816375,412.23334740603684,387.95717123784937,526.3736839261254,722.628928294673,863.2556205942179,683.864778453117,941.2677232072923,949.4313134918804
2017-05-15,1061.3719909730237,939.8342193494948,939.2720929817128,771.2943927833293,408.43229487329523,722.8581160490397,854.3685839825298,597.0141858822565,629.3275413096387,536.9335450496628,549.6697979665033,888.8032287857496,849.2162045473485,818.6964538077702,538.3719196646841,468.89126172052215,369.98907375794096,379.68077555606436,648.5021363916602,584.7953371010966,409.0485105325417,404.11243955379103,917.4196225360083,917.4196225359801
2017-05-16,460.48196332416006,368.3543471071495,497.6994379971115,800.4235878153979,838.0231920312838,559.4098698180868,457.33961237211713,865.738065613866,439.6676360386553,585.5381820011504,609.5957453324489,878.0812293717461,846.0306529374027,785.9655474350368,517.4220475453051,460.2848226358464,562.5702061693487,591.3661060003201,607.3277615893268,556.0423979890277,673.8530610618932,694.2710398522929,830.2109111775083,798.5272984552463
2017-05-17,800.4661091134498,861.7376737864254,569.2949255307118,519.2489363930132,805.3473066539023,846.1650748849329,638.2575459491172,404.085678898536,368.271060873936,391.2918719662602,799.2565061061256,886.2669320858437,724.8533757213117,517.5534928873349,555.5926746812298,657.3585433640771,626.1823552670293,824.6125612773773,947.23839150858,924.0821581145574,778.0097485024911,693.8166816788222,507.0779030977855,846.4723759044751
2017-05-18,760.3789351160332,1427.4322114937036,962.2875350024808,697.0751396788828,568.0796218324748,532.3492770939316,720.8248356818805,854.8819647222816,892.0374015140521,863.0812298452405,662.817908727909,521.8301271063503,576.2582843374701,656.7177331309955,677.2379215024346,799.5172118941464,941.9216262375893,872.3457752873497,641.6989023124638,916.0250483918628,648.5583877161456,610.8378999990015,656.5236160658786,759.1287299313855
2017-05-19,675.3471369725007,762.4877285118431,934.83150688196,735.5550424574492,556.5972583647143,527.7393032417632,684.3718203580108,857.5682992533067,872.2310937481061,852.9988454221284,649.2397169455733,566.8577841053688,557.7607647661298,697.5527352246544,733.2276215403908,865.9477985685364,998.858239544862,708.8082894399922,779.8320127847609,866.3869255947798,620.8151682404255,674.9424018167873,920.168714945999,946.3892702220577
2017-05-20,816.6569693642508,716.4785553994278,661.6761121997358,574.6267393682425,579.8293206364348,888.5299083697772,905.7101565314692,812.1541081190503,419.47221564109594,590.210792455895,696.8134727381265,1015.8150020303766,897.5048983556053,861.6764995172591,809.6311710369079,528.9728120934395,380.7393888559062,622.7793872907972,524.902419491371,382.2811758847091,385.8569066525382,376.261736973572,379.3322748116385,379.32074903820234
2017-05-21,379.3205093878245,379.332274811666,569.0431058878867,837.0531618347533,840.7196771277804,517.8681795860264,458.595635608612,874.5820155041002,850.9882313029723,850.9882313029657,518.3617884101938,719.0791159837887,481.9932768739308,407.3222026406477,626.4030412835316,607.1236518056344,1015.8150020303987,659.2695971247922,1117.8187586220217,1117.818758620618,915.1153624284833,995.774327644588,859.7732989700488,832.0702131995778
2017-05-22,874.0360006454217,879.8840445303781,871.5997058849638,891.9530960655025,537.0018195304716,702.2717377200544,367.8016766491591,451.0664755449585,378.1716294118872,543.4709921531675,572.9922514310027,840.4708014072727,834.0137091120903,643.6882916948522,481.50785894714926,570.6055547656366,668.661770992617,391.62542827450386,373.4038258928736,490.89725470375856,454.9102726977282,380.41469353156174,372.2314150770253,718.4621442440795
2017-05-23,641.0561622119211,475.4582501472965,611.3588236524628,848.1617208130086,831.6473916073212,503.10586727430876,388.65652185153664,404.07567968403947,380.357304700352,396.63888246070417,695.4519254605729,907.3709316267875,762.9523616883458,460.28573940512604,378.79000802059466,373.4038258928528,601.3424441648822,428.0251060202808,372.4032542018097,372.4032542011752,783.8080866849748,901.9323595778892,738.1329459858783,380.5407793036171
